no.,name,length,width,area_ratio,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,x,y,z,main_x,main_y,main_z
211,11-0.25-0,200.24235316236172,172.01162751395617,0.7494190630901778,0,0,7,63,416,1176,904,390,140,15,0,0,-0.02576332149019602,-0.00036662453173256723,0.22930951842172917,0.2495266215835289,0.9151296206237112,0.31666108472341975
212,11-0.25-15,198.4363877921587,172.04650534085255,0.7589567117715205,0,0,24,69,546,999,842,457,117,34,0,7,-0.01854731270190628,0.0016943655675702757,0.22984248861389264,0.47616909173379135,0.8060339255619705,0.3515285293124526
213,11-0.25-30,197.84084512557058,171.5925406304132,0.7548306231381464,0,0,20,94,484,1000,851,464,80,54,0,0,-0.014045072947582858,0.003431250519868731,0.2300543117328517,-0.6651694080093559,-0.660879211826919,-0.34754614948739326
214,11-0.25-45,198.17668884104407,171.7672844286711,0.7381257187581498,0,0,0,39,444,1241,746,442,128,14,0,0,-0.008786322639123772,0.004705865388326779,0.22938925409299266,-0.7861914125232264,-0.5283853254500582,-0.3204871459571662
215,11-0.25-60,198.28514820833152,171.81385275931623,0.7451537868827939,0,0,0,30,471,1175,787,446,112,32,0,0,-0.004035161040335741,0.005176805033347523,0.22926620418932125,-0.8837039298518266,-0.3548057753471121,-0.3052543630233197
216,11-0.25-75,196.0,170.0,0.7592136854741897,0,0,21,90,728,1086,727,503,199,76,0,0,-0.0027098520303256548,0.005220746689425659,0.2294871814256557,0.9503813456799605,0.1485948071721672,0.2733036426120479
217,11-0.25-90,204.46271053666484,173.07801709055948,0.7529388385051408,0,0,10,120,446,984,966,503,94,12,0,0,0.0008711528999700147,0.0046927024498341335,0.22762935008612364,0.9485716611923929,-0.0202094349269881,0.3159167332108825
218,11-0.35-0,143.0314650697531,121.93850909372314,0.8098712623298675,0,0,0,0,204,704,375,188,61,15,0,0,-0.02747078776405947,0.0026736537279120867,0.33223809972850693,-0.2787869374181776,-0.9077928792009765,-0.3133527277637682
219,11-0.35-15,142.1442928857856,120.93386622447825,0.8076179424643308,0,0,0,0,333,641,268,195,94,37,0,0,-0.018950177842219335,0.005889809293584185,0.33328805449617366,-0.6049086851657552,-0.6853392287347821,-0.405457302521796
220,11-0.35-30,145.11374848717816,122.64175471673585,0.8275549851534926,0,0,0,0,214,755,275,172,64,36,0,0,-0.013036513429012537,0.007879172327229551,0.33307985160949827,0.6900018783657453,0.6300826756049288,0.35622075985865465
221,11-0.35-45,143.27944723511465,122.09013064126027,0.8176982073552929,0,0,0,0,235,651,336,167,92,19,0,0,-0.006202504143500658,0.009026534330953339,0.33300450735999976,-0.8127181052109267,-0.46845153786314825,-0.3464714102722075
222,11-0.35-60,141.50971698084905,120.50311199301038,0.8243433137844982,0,0,0,0,261,632,326,154,78,28,0,0,0.0009664158263590244,0.010443331214334023,0.33259259519269746,-0.8754390634319945,-0.32888290672718645,-0.3541785988452562
223,11-0.35-75,141.56623891309678,121.19818480488888,0.7963248324570682,0,0,0,0,339,600,361,147,112,35,0,0,0.004229110850094731,0.009402159197728969,0.3321567976474281,0.9309030726676586,0.14339968536201567,0.33594047022647744
224,11-0.35-90,141.1523999087511,119.97082978791136,0.7954921656959932,0,0,0,0,203,641,419,159,52,9,0,0,0.008305011834382333,0.007536091718192854,0.3297795014632503,0.9539992707327319,-0.020584597439746832,0.2991014306045007
225,11-0.45-0,110.78808600206071,93.29523031752481,0.8629063467492261,0,0,0,0,42,505,141,77,33,27,0,0,-0.03001046599030306,0.006419010668412121,0.4327940657696973,0.3048815171759752,0.8767482836841364,0.3719673474129101
226,11-0.45-15,110.30865786510141,92.63368717696602,0.8588514694773268,0,0,0,0,86,448,180,85,35,12,0,0,-0.019200626866903082,0.010344740671962173,0.43429949436170356,0.568678552584714,0.7378972005447484,0.36347272973137634
227,11-0.45-30,107.89810007595129,92.91393867445294,0.8221251654327633,0,0,0,0,198,344,147,88,59,30,0,0,-0.010973323646693995,0.012833940687863747,0.4350580242609717,-0.696920691163447,-0.5860776890328789,-0.41329709973110546
228,11-0.45-45,105.54619841567009,92.13034245024816,0.8040923535800834,0,0,0,0,181,373,144,89,59,22,0,0,-0.0019756573122073715,0.013869402683502298,0.43475539663594587,-0.8102764298381583,-0.4282266467418953,-0.40009254712993597
229,11-0.45-60,108.77959367454909,91.6624241442479,0.819777251258466,0,0,0,0,37,496,165,83,32,16,0,0,0.0049269688999360696,0.014141413522955367,0.4335123403739454,-0.8592684886159072,-0.3684989273978603,-0.3547762745426491
230,11-0.45-75,105.0,91.0,0.8334903192046049,0,0,0,0,144,365,161,71,40,26,0,0,0.010608673993389103,0.012834014636530375,0.43299401390334646,-0.9000078816262578,-0.15059521371762236,-0.40903165478476067
231,11-0.45-90,108.63240768757728,92.47702417357513,0.7898664727006394,0,0,0,0,197,340,121,92,35,11,0,22,0.01459192243200856,0.009975583402347197,0.4325793977628369,-0.9409737309140334,-0.01804244500902568,-0.33799838447516367
232,12-0.25-0,214.88834309938733,191.56461051039673,0.7624437912411297,0,0,0,28,599,1571,737,366,265,57,1,0,-0.020233360586258277,-0.0009574231875082657,0.22880178429635795,-0.08620489284957779,-0.9468479442491562,-0.30991561257855305
233,12-0.25-15,213.66328650472454,189.58902921846507,0.7585621817296605,0,0,0,58,375,1786,787,293,197,60,0,0,-0.013691389515386412,-0.0002438951884758185,0.2293154200703037,0.3449456010788595,0.8968816542937307,0.276795647523015
234,12-0.25-30,220.0,186.0,0.7602394916911046,0,0,0,0,483,1796,685,328,176,99,1,0,-0.008803565428004765,0.00040308231940582576,0.23024890948990942,0.552711411965321,0.7694163239761724,0.3201696667117214
235,12-0.25-45,214.89765005695153,185.06485349736184,0.7529544480810871,0,0,0,4,514,1778,664,274,198,115,0,0,-0.004461386156670144,0.0007671646523738381,0.23055370982238427,-0.7283033726182067,-0.608241798240614,-0.3156202026264637
236,12-0.25-60,210.44714300745449,188.2471779336944,0.7513110690775566,0,0,14,75,475,1587,712,349,178,111,0,0,-0.0008402641014127435,0.001014972007709215,0.2303144407340761,-0.8338131191747763,-0.45415864240070286,-0.3138401023208804
237,12-0.25-75,211.482859825566,188.28967045486058,0.7506773351762187,0,0,2,46,531,1474,866,409,167,41,0,0,0.0004140757960438361,-4.798426920251125e-06,0.2291066394683256,-0.9215669455233046,-0.3092119234703797,-0.23473890027559235
238,12-0.25-90,214.11445537375565,186.65744024817226,0.7614962026278197,0,0,4,64,449,1545,836,523,94,39,2,0,0.001103916458213724,-0.0011467606685911101,0.22827517677165218,0.9687470331687106,0.08204993907945328,0.23408757597078791
239,12-0.35-0,149.7230777134908,133.09395177843356,0.7958454414902325,0,0,0,0,244,875,330,161,108,28,0,0,-0.02169426041758307,0.002195063887955332,0.330954691443299,-0.2255258319470872,-0.9341179053182718,-0.2766980991773853
240,12-0.35-15,149.91330828182,133.64505228402584,0.7833224521359898,0,0,0,0,282,908,271,168,111,58,0,0,-0.01400452721795996,0.00344932802545606,0.3319354779977752,-0.4238514704552797,-0.863805281103876,-0.27237908754151974
241,12-0.35-30,151.0,130.0,0.7879266428935303,0,0,0,0,308,868,251,134,102,83,1,0,-0.007898368869269035,0.004724580748511732,0.3324855870234682,-0.636833527089862,-0.6751932787556736,-0.37223258199336784
242,12-0.35-45,150.37286989347513,130.728726758888,0.7732199809291019,0,0,0,0,208,956,232,126,107,54,0,0,-0.0023397973951657706,0.005855414438205584,0.3319758974925727,-0.7549280958356365,-0.5504127080270648,-0.3565521293728215
243,12-0.35-60,149.4590244849738,131.03434664239754,0.7740397465832638,0,0,0,0,322,876,309,143,131,70,0,0,0.003179002598790924,0.005346145103598054,0.3323415205240412,-0.8543218416169888,-0.4159636745458326,-0.31162222705462683
244,12-0.35-75,148.9731519435633,130.86252328302402,0.7789175687234345,0,0,0,0,155,971,283,107,90,53,0,0,0.005693258521671488,0.004887803267462325,0.3309061789150094,-0.9050183736003893,-0.2447746246236545,-0.3478895321593556
245,12-0.35-90,149.30840565755165,131.84839779079607,0.764499816068294,0,0,0,0,150,905,367,134,72,32,0,0,0.008376910906913244,0.0027735148344578305,0.330008568945783,0.9479975446974652,0.06014946947997325,0.3125423116457277
246,12-0.45-0,113.84199576606166,100.88111815399351,0.8194517468906136,0,0,0,0,253,400,154,103,58,52,0,0,-0.023303631636666673,0.006277617908196079,0.4328674811764707,-0.28282448739946114,-0.88466858380658,-0.3706370274984573
247,12-0.45-15,116.93160394008115,101.31633629380802,0.815897132990655,0,0,0,0,28,660,158,67,32,45,1,0,-0.015534424961797196,0.008057595029202823,0.43314267572149556,-0.442334465596232,-0.8295901463098474,-0.34076444898390107
248,12-0.45-30,116.1077086157504,100.07996802557443,0.7994798120808158,0,0,0,0,235,456,112,102,57,59,0,0,-0.0062711545604309535,0.010141619688991185,0.4339584125563178,-0.6206415338033281,-0.6639614332825008,-0.4170842860042794
249,12-0.45-45,116.0775602776006,100.84641788382967,0.7854087791896301,0,0,0,0,255,367,199,84,59,43,0,0,0.001060073361411121,0.009781588675183722,0.43294567857994143,-0.7640500436135751,-0.5098576499418563,-0.39531342963509525
250,12-0.45-60,113.29607230614837,99.72462083156798,0.8048036607245552,0,0,0,0,235,457,139,81,59,67,1,0,0.007108521451158805,0.008723646787112618,0.4318884124831577,-0.8425276528855806,-0.4009194115426134,-0.359737097852639
251,12-0.45-75,114.6298390472568,100.4987562112089,0.8017252370903848,0,0,0,0,221,410,146,91,56,47,0,0,0.012509378525627182,0.006288044025932027,0.4309807340267776,-0.8731916626640178,-0.2362399169742997,-0.4262945248088744
252,12-0.45-90,112.44998888394787,100.44899203078147,0.8220096351187034,0,0,0,0,155,440,202,85,56,22,0,0,0.01597193933983229,0.003622011311687502,0.42914555947916766,0.9260050562584901,0.03265026803528374,0.37609652455311887
253,13-0.25-0,205.8275977608445,182.4828759089466,0.6920924309946511,0,0,0,6,777,1293,639,416,249,61,5,0,-0.021561458416598952,0.004790333682733599,0.22656999815728343,-0.1711463697026586,-0.9152956875931615,-0.3646131160709423
254,13-0.25-15,206.49455198624491,181.43042743707574,0.6841429073151885,0,0,0,3,906,1148,690,392,224,61,42,0,-0.013600482356135342,0.005023506494336414,0.2267151763877669,-0.42802753462222104,-0.8147844715017674,-0.3910481998485723
255,13-0.25-30,205.80573364218986,181.13530854032848,0.6838492279746211,0,0,0,0,909,1188,637,359,281,53,25,0,-0.007452701560899184,0.006400004714406136,0.22648387908748546,-0.6055395189707574,-0.6836931785695961,-0.407290471950997
256,13-0.25-45,203.66639388961548,181.0414317221337,0.6864276923798796,0,0,0,0,894,1215,668,357,237,73,24,0,-0.001844797630585645,0.005730549578592862,0.22690727560553714,-0.7494138724304958,-0.537757029712507,-0.38625927147902916
257,13-0.25-60,202.71161782196896,181.61773041198373,0.6838869952233139,0,0,8,29,595,1428,601,424,237,37,8,0,0.0020708705581161295,0.0054139069029907885,0.22587232776061686,-0.8513250442730179,-0.37646824331624096,-0.3654002336725139
258,13-0.25-75,202.33882474700698,181.46349495146399,0.6708588937624484,0,0,0,30,785,1286,569,475,178,88,10,0,0.004605438856926624,0.002977739542282956,0.22573048836012882,0.9178146513752318,0.1727843793092032,0.35743786031658037
259,13-0.25-90,202.03960007879644,183.02458851203573,0.6748027243698156,0,0,0,0,575,1431,751,341,214,37,1,0,0.006306622481522398,0.0012331098691014857,0.22467237827462674,0.9444677957682558,-0.0032896438348784924,0.328587524109014
260,13-0.35-0,138.74076545846214,127.3459854098275,0.7433745136019367,0,0,0,0,348,693,246,174,121,47,0,0,-0.02381976923634133,0.00826608570332106,0.32854079051565344,-0.2580902912421389,-0.8839004248368998,-0.39001210306821993
261,13-0.35-15,140.2355161861645,126.31706139710502,0.7220785892882245,0,0,0,0,395,623,255,153,99,63,12,0,-0.0150335650943125,0.01011613794206875,0.32955955705625023,-0.4430128222314714,-0.798515715253362,-0.4075687571832742
262,13-0.35-30,141.73566946961517,125.92458060283545,0.7324628267711145,0,0,0,0,412,552,314,194,97,41,8,0,-0.0074746358510587255,0.011163319916631657,0.3296664180222495,-0.6318174193557274,-0.6681095389203547,-0.3929839597264749
263,13-0.35-45,137.64446955835166,125.60652849274993,0.7334702837938669,0,0,0,0,468,556,270,178,117,65,3,0,0.0006320116997773087,0.010833907803204585,0.32972065850331883,-0.764581081650088,-0.48063171740189187,-0.42942859919908655
264,13-0.35-60,137.8985134075056,125.25174649480941,0.7176921448133611,0,0,0,0,363,680,275,173,98,46,12,0,0.007408127674965374,0.010295191597704909,0.32902958707346797,-0.8565371971280561,-0.32181638015662617,-0.40345786322601207
265,13-0.35-75,140.24621207005913,126.64912159190051,0.7049858128213982,0,0,0,0,391,636,305,138,84,54,16,0,0.010919643555014163,0.008128790950043105,0.3277749428448266,0.9041289336201156,0.15178203409854218,0.3993908931308544
266,13-0.35-90,136.61991070118586,126.66885963013956,0.7297107014515887,0,0,0,0,305,745,316,119,105,52,10,0,0.013476962527848652,0.004437063725998785,0.3267589019128333,0.928675292533863,-0.005495968687880376,0.37085306438713145
267,13-0.45-0,107.20541031123382,96.46242791885346,0.7646044947664546,0,0,0,0,309,256,161,97,61,38,12,0,-0.025346431682012855,0.0118846318985546,0.4310298351713067,-0.2741498565071,-0.8327438615413983,-0.481019248307442
268,13-0.45-15,105.09519494249011,97.04638066409278,0.7544777227493821,0,0,0,0,250,353,108,80,65,47,4,0,-0.01527565669228224,0.013636461269713334,0.4308036189966935,-0.4624349393404536,-0.767717719917382,-0.4435802400942213
269,13-0.45-30,106.4048871058092,95.77577981932593,0.7740154504494426,0,0,0,0,185,384,161,102,45,23,12,0,-0.005977128882923239,0.014355924168585518,0.43086679848684234,-0.6618543845772297,-0.6108453075757636,-0.4345305326770118
270,13-0.45-45,103.81233067415451,96.60745312862771,0.7820286080916105,0,0,0,0,317,305,120,83,52,45,28,0,0.003298499533158946,0.01473780504458948,0.43096527488421166,-0.7481980099625406,-0.447896152120048,-0.48947806365980145
271,13-0.45-60,104.21612159354233,95.70788891204319,0.7505284838158772,0,0,0,0,326,294,119,75,70,64,9,0,0.009909527539455584,0.015126834476227792,0.43104538243469187,-0.8289699623412565,-0.2589259299108476,-0.49574808557949923
272,13-0.45-75,103.58571330062848,95.63472172804185,0.7688975836551335,0,0,0,0,312,271,142,80,64,43,8,0,0.015627852131742417,0.011712628138836959,0.43006574065217446,0.8685484631970655,0.17028174479772806,0.465432803384825
273,13-0.45-90,104.12012293500234,96.13012014972206,0.7671034755868268,0,0,0,0,212,358,159,96,54,30,2,0,0.019708002628979145,0.008668583603029639,0.42916573199780567,0.9147254070040962,-0.06581028871706059,0.3986808694685107
274,14-0.25-0,191.66898549321954,182.70194306574848,0.7312463160719905,0,0,0,0,889,1223,618,416,326,32,1,0,-0.019569651207874433,0.006348414689803129,0.22771579337232484,-0.12636869253277505,-0.9409143900548427,-0.3141831697199583
275,14-0.25-15,214.59729728027799,181.1767093199344,0.6642484219209205,0,0,0,0,816,1397,457,386,286,53,41,0,-0.011739188631116412,0.005978808947281729,0.22857275039289876,-0.41171767200921755,-0.8461627245883432,-0.3383743519721054
276,14-0.25-30,198.59506539690256,181.8378398463862,0.6924272361730441,0,0,0,0,960,1288,428,475,233,128,3,0,-0.00519820257991067,0.006314318185223326,0.22917981890469427,-0.6208498234115323,-0.6830204689196561,-0.38474476709455335
277,14-0.25-45,198.33809518093088,180.8535318980528,0.6985753746925439,0,0,0,0,693,1497,500,360,261,82,23,0,-6.482573351200236e-05,0.0060992534257991865,0.22900938200234125,-0.7269215766564535,-0.5928570676940412,-0.3465624311383431
278,14-0.25-60,195.97193676646665,183.25119372053214,0.6889044628489462,0,0,0,0,730,1458,446,443,176,111,16,0,0.004685065860624256,0.005093046307118349,0.22765570830473375,-0.8424789130862418,-0.42378863968494657,-0.3326145966114642
279,14-0.25-75,201.22872558360052,180.64883060789515,0.6814805595328388,0,0,0,0,1147,1252,481,492,267,176,9,0,0.006104408533659504,0.002757817182275106,0.22808000684361815,-0.9320629209439543,-0.24340869830164885,-0.2683484991434106
280,14-0.25-90,196.21671692289624,182.87974190707948,0.6884950656426048,0,0,0,0,352,1890,520,403,174,68,10,0,0.00814555953613083,-0.00045603082148961576,0.22592731914252295,0.9557760961698704,0.028145725409462627,0.29274540497069756
281,14-0.35-0,140.8900280360537,126.14277624977183,0.7286074209394962,0,0,0,0,458,627,268,164,142,57,4,0,-0.021557701856744205,0.009261753352412793,0.3303195070813956,-0.32207103970056655,-0.8576809874214012,-0.4008161289195413
282,14-0.35-15,138.6542462386205,127.67536959022284,0.7374567892317792,0,0,0,0,706,473,253,196,173,106,4,0,-0.011970970720625852,0.009919067012360007,0.33199069626373595,-0.5313116770667204,-0.7551312491744623,-0.38403736580281483
283,14-0.35-30,135.95587519485872,127.45587471748802,0.7282852548467543,0,0,0,0,412,672,220,153,106,67,9,0,-0.004404695480600358,0.011754258142196461,0.33052920897498433,-0.6515896383628401,-0.6247482172030869,-0.43025644478583663
284,14-0.35-45,133.12400234367956,126.73200069437868,0.7541904056504142,0,0,0,0,187,802,288,142,99,30,3,0,0.002621014711947777,0.010629387097259834,0.3300846580141835,-0.7284364845564791,-0.5879388238292608,-0.3517218039889815
285,14-0.35-60,137.44089638822936,126.90547663517127,0.7233687774721497,0,0,0,0,330,777,220,140,98,71,8,0,0.010199972177422734,0.0088764533130292,0.33009862944038953,-0.8428726379002233,-0.36876975634322673,-0.3918859312168225
286,14-0.35-75,129.0348790056394,125.8729518204765,0.757788397992255,0,0,0,0,568,606,235,135,143,113,1,0,0.012306119793647437,0.0055687871171404765,0.3303958515546924,0.8995459252363004,0.18119702989400843,0.39747297360746214
287,14-0.35-90,129.18978287774928,127.1416532848303,0.7598596099697869,0,0,0,0,243,886,191,144,129,43,3,0,0.014625384977521048,0.002026987567620498,0.3285620609151926,0.9336277851999396,0.005562644635989529,0.3582013619283278
288,14-0.45-0,108.67382389517726,96.15092303249095,0.7493476600606113,0,0,0,0,262,361,99,112,61,32,11,0,-0.02349827002185498,0.013184454314562891,0.43070532001066214,-0.331260355550591,-0.8358497651970783,-0.43774621284539417
289,14-0.45-15,102.1420579389313,97.71898484941399,0.7885810962795755,0,0,0,3,351,272,119,81,50,58,23,0,-0.011803443252920607,0.01548145639283177,0.4316286527272733,-0.5712703276713484,-0.621923767135984,-0.5355941005963907
290,14-0.45-30,101.87246929372037,98.2700361249552,0.7974219397528179,0,0,0,0,303,322,117,75,60,62,10,0,-0.0035788713677049502,0.015813902969272917,0.4320955663540574,-0.6188661613550339,-0.6089430162357103,-0.49617847324066816
291,14-0.45-45,101.13851887386922,97.59098319004681,0.7910674627386597,0,0,0,0,287,328,108,93,55,54,9,0,0.00616383888465954,0.014784379751092078,0.4314731761670244,-0.7574879660329984,-0.4165777474871449,-0.5026678442209404
292,14-0.45-60,99.64436762808022,96.56603957913983,0.8092691761989845,0,0,0,0,252,339,136,85,52,43,3,0,0.014894436802301111,0.012705164579549452,0.4306256986043953,-0.8181627462366323,-0.3440777776905257,-0.4606736410628257
293,14-0.45-75,99.92997548283498,97.71898484941399,0.7776709305587323,0,0,0,0,194,379,153,100,49,23,5,0,0.01869032730990034,0.009465490487763007,0.4295081014617949,-0.8907370463181219,-0.1850862994541053,-0.41512718059752884
294,14-0.45-90,100.04498987955368,96.08329719571451,0.8011316339141067,0,0,0,0,169,431,156,73,39,34,7,0,0.022283114941144117,0.004012474244763475,0.4284980894829498,0.8986138652850797,-0.03966100181347606,0.4369440765733761
295,15-0.25-0,197.20547659738054,169.14490828872147,0.7765549011834666,0,0,0,0,840,897,712,348,226,41,6,0,-0.016224019990488597,0.007012617850521165,0.22684954362215018,0.19925320571492092,0.9207575759972728,0.3354156320983771
296,15-0.25-15,197.6916791369834,169.799882214329,0.7626901162835714,0,0,0,0,859,960,591,410,212,37,10,0,-0.008043175264949987,0.006623487549282231,0.2269771721695355,0.37943492054686584,0.8487316892917489,0.36835263086011444
297,15-0.25-30,200.48940121612415,175.410946066658,0.7209671967182795,0,0,0,0,795,922,690,395,175,68,18,0,-0.002290491331538043,0.005677185712575911,0.22787771162259146,0.5932631410689777,0.7064226609585873,0.3860127841576739
298,15-0.25-45,197.2308292331602,173.04623659588788,0.7464975279843281,0,0,0,0,757,995,598,470,181,26,0,0,0.0026519402766808707,0.003844484471060456,0.22714475390485545,0.7297143958835334,0.595620280584526,0.33578770346267917
299,15-0.25-60,194.65096968677037,174.92855684535903,0.7348895826080692,0,0,0,0,908,866,612,459,155,79,10,0,0.00668303199961443,0.0020460713320556764,0.22690150412107488,-0.8566892817336165,-0.36803852566725703,-0.3614292713483681
300,15-0.25-75,192.77188591700815,168.07438829280326,0.7511415856991241,0,0,0,1,777,987,588,470,149,53,1,0,0.007912722387331778,-0.0006396840957799007,0.22604896700264315,-0.9213348239871567,-0.2008400012489826,-0.33287450489165366
301,15-0.25-90,193.9922678871506,175.6359872008012,0.7261676141645738,0,0,0,24,704,1036,627,441,192,12,1,0,0.008456169233918006,-0.0033200074827263687,0.22499563716496535,0.950902491088018,-0.021294399121763116,0.30875718778458366
302,15-0.35-0,138.0905500025255,118.10588469674151,0.7999726989590739,0,0,0,0,557,461,261,186,122,105,2,0,-0.0187957563160567,0.009771035800997632,0.3309844886776863,-0.3092715882429969,-0.8724097818291375,-0.37848679933980656
303,15-0.35-15,141.2834031300209,123.17873193047572,0.7885372012672116,0,0,0,0,437,432,318,145,68,71,16,0,-0.00841120550506661,0.01079269528663079,0.3302864184868866,-0.4977790249015502,-0.7403989489781817,-0.451691751884032
304,15-0.35-30,140.4314779527724,122.40914998479485,0.7816709433160546,0,0,0,0,468,404,290,164,101,56,8,0,-0.0010882142933561348,0.010309916641616353,0.3308865147753185,-0.6422555229605287,-0.6358867283495451,-0.42796718558273805
305,15-0.35-45,136.69308687713507,119.20151005754919,0.7794883124281564,0,0,0,0,317,532,293,198,61,20,12,0,0.006145150552967196,0.009239382496259602,0.33027577591067675,-0.76626559102969,-0.5155127039210817,-0.3835149229168208
306,15-0.35-60,134.31678971744373,116.66190466471906,0.7947208776058767,0,0,0,0,283,580,276,178,92,12,0,0,0.012023914598647439,0.006889036782385646,0.32987265786769954,-0.8720069128554914,-0.35571028599835375,-0.3362649793945317
307,15-0.35-75,135.07405376311175,118.43141475132347,0.7802707505109042,0,0,0,0,285,559,330,166,88,13,0,0,0.014476264923069386,0.003340478229653018,0.329545379562804,-0.93882380832332,-0.1455466233045979,-0.3121314424564236
308,15-0.35-90,133.5065541462291,116.40017182117903,0.7913032781670143,0,0,0,0,281,578,260,216,75,14,0,0,0.016496746105926295,-0.00102074877617275,0.32882977485252857,0.9521431674988986,-0.039014437945824404,0.30315220965207507
309,15-0.45-0,104.0,89.0,0.8359982713915298,0,0,0,0,236,262,139,72,56,29,8,0,-0.020092378121571088,0.01428665699477555,0.4311969201246889,-0.2609621146772328,-0.8505846267405307,-0.4565134909899802
310,15-0.45-15,105.08092119885512,89.28605714219886,0.8200581810210934,0,0,0,0,174,339,135,62,34,41,6,0,-0.009537598042477884,0.014342981513122638,0.43093800060682763,-0.343002296602482,-0.8395361864861538,-0.4213412110222653
311,15-0.45-30,104.20172743289815,89.44271909999159,0.7998853369775317,0,0,0,0,181,311,140,98,55,15,1,0,-0.0005709131035455654,0.0147929329085643,0.43027644233458273,0.6227149443775399,0.6834558768107057,0.3809385285079298
312,15-0.45-45,103.22790320451152,90.21086409075129,0.8330936545766243,0,0,0,0,212,303,162,70,54,32,4,0,0.007753831445843486,0.012850745459617691,0.43036068400238975,-0.7577931442767388,-0.49837843293046097,-0.4211513838003524
313,15-0.45-60,103.71113729971339,90.27181176868004,0.8267294434057831,0,0,0,0,233,269,141,92,67,24,1,0,0.01610259535108948,0.009742736881789602,0.42897291506650637,-0.8261390231041668,-0.3404324090847955,-0.44899898591112153
314,15-0.45-75,103.31505214633539,89.0,0.8135908372404803,0,0,0,0,265,210,154,108,82,15,0,0,0.020243959779016767,0.005951187715299753,0.4282379738129497,-0.9201071939570924,-0.12572383617923838,-0.37093971025596795
