no.,name,length,width,area_ratio,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,x,y,z,main_x,main_y,main_z
315,15-0.45-90,104.47966309287182,88.45903006477066,0.8161503498161924,0,0,0,0,210,248,204,88,41,19,2,0,0.023680832800369454,0.0007530921649507437,0.4271378656650247,0.9067119424763983,-0.026782351262690317,0.42089922669389457
316,16-0.25-0,200.124960961895,176.36609651517495,0.7683751698773449,0,0,0,0,419,1589,721,304,126,51,6,0,-0.023706826242661752,0.0022200320742817243,0.22779399434079556,0.1622646171768857,0.9550173559451509,0.2482177347732664
317,16-0.25-15,197.6866206904251,174.34735443934903,0.7825361507808786,0,0,4,30,463,1449,803,284,128,83,10,0,-0.016308724981813127,0.003779688950009206,0.22838874580516255,-0.40325651699680237,-0.8683557414007176,-0.28869099029241935
318,16-0.25-30,196.0,174.0,0.7853624208304011,0,0,0,14,356,1691,560,301,185,41,6,0,-0.010406844229523447,0.0048083130583861785,0.2283584113601771,-0.585800772849088,-0.7463152161523908,-0.31599217184737527
319,16-0.25-45,195.7268504830137,174.8742405273001,0.7798388499585428,0,0,0,21,456,1560,656,282,159,80,2,0,-0.004765179270504365,0.005134108482804732,0.22800312144589502,-0.7373473865162645,-0.6067903263703195,-0.2968574260836938
320,16-0.25-60,195.47378340841516,174.4706279005151,0.7719524155986488,0,0,0,0,450,1439,855,284,123,32,0,0,-0.0012899918337684541,0.005388393842246312,0.2272177143355319,-0.8703556182195067,-0.43420147609167453,-0.23227177183969508
321,16-0.25-75,196.23710148695125,174.9771413642365,0.7775575769559734,0,0,4,24,375,1481,778,380,84,25,0,0,0.0007945251810542683,0.004644055991228187,0.22648457111393303,-0.9428465826153185,-0.2324033503788918,-0.23880746299745673
322,16-0.25-90,196.65706191235543,175.025712396779,0.7852692253552553,0,0,0,34,300,1484,961,257,133,25,0,0,0.0032577999260482065,0.0036315141287476464,0.22514153142454604,0.9698672723362262,0.02207887208914552,0.24263140245722478
323,16-0.35-0,139.20488497175666,121.74152947946727,0.7978395909446249,0,0,0,0,149,883,274,111,54,55,4,0,-0.026234637106535938,0.00568286891161438,0.3310324444052284,-0.19593041966431768,-0.9426091168789267,-0.27036886549100747
324,16-0.35-15,137.6735268670052,122.57650672131263,0.8047149902730528,0,0,0,0,234,813,294,108,76,66,0,0,-0.016434170329792594,0.007728575209660594,0.3321436486109363,-0.4821151284061337,-0.8089758474051165,-0.33633774881376427
325,16-0.35-30,137.09121051329294,121.10326172320876,0.8132058340696446,0,0,0,0,218,774,289,123,49,72,0,0,-0.010308416294596728,0.009594610405567208,0.3314627029573766,-0.6345151219348708,-0.7014196946931867,-0.3246551584874219
326,16-0.35-45,137.27709204379295,120.78493283518438,0.799891232532244,0,0,0,0,178,868,231,89,96,72,0,0,-0.0027253898350358572,0.010139337560684481,0.3316165440091263,-0.7668262020180533,-0.5117896732012853,-0.3873614672409858
327,16-0.35-60,135.1184665395519,120.7683733433551,0.7989931430055754,0,0,0,0,165,815,287,120,63,41,0,0,0.0037799993369966524,0.010143618574198522,0.3314535231790745,-0.8693068784298789,-0.35952536644213157,-0.33918588119075765
328,16-0.35-75,137.97463535012514,120.28299963003916,0.8045913217611638,0,0,0,0,146,861,264,125,70,20,0,0,0.007017692983549135,0.009039775478876176,0.33038201530955563,0.9345147823905108,0.19233518654543946,0.2994817148176949
329,16-0.35-90,137.84411485442533,121.2023102090055,0.8067265035878778,0,0,0,0,33,950,323,93,65,35,0,0,0.010622422330429624,0.005880869895957306,0.32937508446297487,0.9580427410362058,-0.0152878083238538,0.28621738113623796
330,16-0.45-0,106.62082348209472,93.62157870918435,0.8112594705795113,0,0,0,0,118,416,172,88,31,24,0,0,-0.02714471893168434,0.009106794892438156,0.432039385594818,-0.2514003711875845,-0.9090114613193082,-0.3324094110534186
331,16-0.45-15,106.30145812734649,93.26306878931231,0.8354851554824966,0,0,0,0,171,431,115,100,42,43,0,0,-0.016569867291130826,0.01104200843912417,0.4324097357317082,-0.5589507515437809,-0.7234104174385412,-0.4052794409910745
332,16-0.45-30,104.04326023342406,93.02150289046077,0.8439533175342938,0,0,0,0,201,362,188,85,48,38,0,0,-0.008205397401706062,0.013808419920997822,0.43293571778742024,-0.6781595556245573,-0.6198183456063449,-0.39487318922018066
333,16-0.45-45,112.92918134831227,89.8443097808648,0.811153560361475,0,0,0,0,116,434,164,89,42,20,0,0,-7.66270127167283e-06,0.014120888483294784,0.4321354816069371,-0.7691771320353814,-0.5500455350645622,-0.32529440343996824
334,16-0.45-60,105.11898020814318,93.05912099305473,0.8147384948315269,0,0,0,0,118,464,123,73,49,36,0,0,0.007782988763675556,0.013040518937323303,0.4311826439976832,-0.8410266905362122,-0.3568852582879498,-0.40657965790537287
335,16-0.45-75,105.47511554864494,92.69843580125827,0.8334545120933397,0,0,0,0,150,397,154,71,39,36,0,0,0.012713907602224322,0.011022493243671787,0.4311369388429752,0.9029588941906179,0.1677502590625807,0.39563251381363174
336,16-0.45-90,105.6882207249228,92.64987857520376,0.8376224791327551,0,0,0,0,93,460,148,85,45,19,0,0,0.017538093514111754,0.006611310583341181,0.4304668067058828,0.9290489128649999,-0.03023378185970124,0.3687194542451234
337,17-0.25-0,214.00934559032697,164.01219466856725,0.7523046391542578,0,0,0,0,447,1335,653,445,48,25,21,0,-0.019753419885305976,0.005268053886062548,0.22776790748823164,-0.18124445739398673,-0.9371281515736557,-0.2982302368843622
338,17-0.25-15,211.7829077144801,161.33505508723144,0.7696380984817066,0,0,0,37,426,1374,616,303,91,77,32,0,-0.01084195451591476,0.005332197023880237,0.22873922183017525,-0.39695879005484574,-0.8406145331455034,-0.3684982030658495
339,17-0.25-30,203.17972339778396,162.3884232326923,0.7722608060916853,0,0,0,0,497,1367,603,376,136,19,0,0,-0.005880679210021333,0.005539901291250833,0.22928537772848542,-0.5717515826370916,-0.7626713662318928,-0.30237809921017594
340,17-0.25-45,203.78910667648555,162.96318602678338,0.758443462597893,0,0,0,20,416,1360,669,319,72,56,11,0,-0.0005366207722367467,0.0050040576299623715,0.22896805494013014,-0.7241713574119687,-0.6095415276056211,-0.32254452596240524
341,17-0.25-60,206.71236053995418,161.01242188104618,0.7604123415317015,0,0,0,26,472,1162,732,398,26,41,20,0,0.0033009670805029556,0.0034635968922697223,0.2281535019777548,-0.8372572232474674,-0.43771566554568714,-0.32772753661515347
342,17-0.25-75,205.54804791094466,160.37767924496225,0.763438693810701,0,0,0,45,380,1156,844,349,90,31,6,0,0.0055184146872388875,0.0021651141398069656,0.22753063009307156,-0.9189991714808479,-0.2273501239687528,-0.3221062618902465
343,17-0.25-90,209.97618912629116,161.27616066858735,0.7509710796198442,0,0,0,35,237,1329,866,352,83,1,0,0,0.006608686014777473,-0.00027706029101619094,0.2266079812159838,0.9576862739502894,0.029652154091003465,0.2862826408376429
344,17-0.35-0,142.772546380598,113.1591799192624,0.8138759750303803,0,0,0,0,264,686,217,162,82,38,4,0,-0.02168218878568478,0.00880906006340674,0.3306673571920162,-0.20106210545934122,-0.9164887464469976,-0.34586472411083996
345,17-0.35-15,142.0,112.0,0.8202339034205232,0,0,0,0,249,705,190,134,71,52,18,0,-0.012366044599890762,0.009856253505602531,0.3308555095771674,-0.42186520201086014,-0.8102373176763095,-0.40687251120840706
346,17-0.35-30,142.63590010933433,113.78049041905207,0.7972675067157985,0,0,0,0,249,672,255,100,62,50,12,0,-0.005659775479516437,0.010614346771778577,0.33060807239999973,-0.5885153340454927,-0.7207911309509837,-0.36621011337171455
347,17-0.35-45,141.76741515595182,113.59577456930342,0.7872490573774403,0,0,0,0,178,695,287,153,35,34,0,0,0.0026002383058227204,0.010001572754848054,0.3305984547250361,-0.747932620546246,-0.5779957107675756,-0.32637057688632154
348,17-0.35-60,142.42541907960108,112.69871339105873,0.8056114825412807,0,0,0,0,125,785,264,137,42,30,5,0,0.008458222898132573,0.008742875907341496,0.32956025253602333,-0.8618208609725635,-0.386217391385055,-0.3287870590279254
349,17-0.35-75,143.28293687665675,110.22250223978767,0.8006076700451851,0,0,0,0,84,853,240,112,69,21,2,0,0.011862998853776263,0.005687073278457636,0.3290421459522087,-0.9233054517967206,-0.20733377457579308,-0.323295141631618
350,17-0.35-90,143.17122615944868,112.16059914247963,0.7941751518474174,0,0,0,0,32,890,275,132,61,11,0,0,0.01464893956628766,0.0010270961396573856,0.32771454254104304,0.9599582805329541,0.0162578614002321,0.2796708450641669
351,17-0.45-0,109.45775440780794,87.36704184073076,0.8350935716144557,0,0,0,0,217,308,113,90,44,35,5,0,-0.02340095044088669,0.012378630949174877,0.43191721963054286,-0.23252270598452143,-0.8705666021722172,-0.43364384278340257
352,17-0.45-15,109.0,85.0,0.8495412844036697,0,0,0,0,353,204,111,88,69,72,0,0,-0.011115531678410258,0.013302873482162763,0.43406483115942035,-0.5583624693661523,-0.6353482565067196,-0.5334453540496947
353,17-0.45-30,109.20164833920778,86.1278120005379,0.8317651536794975,0,0,0,0,191,324,118,69,42,40,3,0,-0.003911314501135957,0.014022690790254123,0.43230165538754817,-0.583539429908354,-0.6883611447087973,-0.4308603813272083
354,17-0.45-45,108.67382389517726,85.86617494683223,0.8229199704704392,0,0,0,0,131,411,111,73,38,39,7,0,0.005518772536560498,0.013815137579308655,0.43152596728395115,-0.7495474952532772,-0.49829084713377475,-0.43575771252181333
355,17-0.45-60,109.22453936730518,87.20665112249179,0.8301219694677866,0,0,0,0,178,357,106,68,46,48,1,0,0.013553089809048501,0.011318824550236325,0.43190099855721503,-0.8103345029568987,-0.3771570145022579,-0.4484535424426253
356,17-0.45-75,110.0,85.0,0.8342245989304813,0,0,0,0,271,271,123,82,59,47,1,0,0.017656004286361836,0.007657826425644025,0.4317589088641695,0.8742165543022864,0.16974882153535806,0.4548964209259011
357,17-0.45-90,109.5627673984187,86.7294644281861,0.8142221991948578,0,0,0,0,130,332,187,62,33,21,1,0,0.02112426539020888,0.0023326483432245435,0.42969218211488314,0.9235089255026293,0.018654129923348747,0.38312307154983755
358,18-0.25-0,225.94247055390008,174.4706279005151,0.756158155002662,0,0,0,0,682,1301,744,259,299,16,0,0,-0.015501227575825489,0.004843666495246898,0.22728017221750854,0.024415599812965882,0.9586872054470266,0.2834126330951811
359,18-0.25-15,225.1754871206011,171.81385275931623,0.7614453045110348,0,0,0,0,766,1283,668,323,277,47,4,0,-0.006914556886173703,0.003986528017645487,0.22885403945665128,-0.25244107869459737,-0.91655317805951,-0.3101673315752648
360,18-0.25-30,218.0,171.0,0.7780728579859435,0,0,0,0,742,1175,815,321,242,27,13,0,-0.0018344180407505305,0.003262860406167914,0.22833433951124443,-0.4817612158205404,-0.819013036571947,-0.3116468784639329
361,18-0.25-45,218.52459815773602,172.20046457544765,0.7716176242413378,0,0,0,0,691,1146,853,298,214,50,2,0,0.0031097561696050964,0.0020667144391425976,0.22849706226183167,-0.6339120790533533,-0.713886894407582,-0.29752475195074585
362,18-0.25-60,217.79348015953096,173.07223925286226,0.7609963379381817,0,0,0,0,732,1318,708,286,212,72,12,0,0.006860877696511367,0.00018972282141616558,0.22765816337724573,-0.8106072421680085,-0.4770550219254843,-0.33960919451694943
363,18-0.25-75,214.13313615599057,179.90275150758535,0.7532096218327754,0,0,0,0,641,1254,851,305,156,64,0,0,0.007501446022119535,-0.002324248695912559,0.22668837029960281,-0.900877209251278,-0.3282741291028723,-0.28400061622007083
364,18-0.25-90,215.23243250030885,180.40509970618902,0.7656900311564988,0,0,0,0,578,1295,885,306,162,22,10,0,0.007388253894015658,-0.005523260879112966,0.22597904260282342,0.9534137736113643,0.1404748986323518,0.2669625051245376
365,18-0.35-0,156.16977940690063,120.70211265756701,0.7995216002402494,0,0,0,0,444,598,269,117,124,70,13,0,-0.01695354953125386,0.008410033574146792,0.3302552370519881,0.0738281857479567,0.9375797458611416,0.3398435215509079
366,18-0.35-15,155.36408851468863,120.83873551142449,0.8064876957494406,0,0,0,0,442,647,219,142,102,95,29,0,-0.007421778498400362,0.008729226651957047,0.33134549302506006,-0.3874153627710054,-0.8187445382399269,-0.42375313307549617
367,18-0.35-30,154.0,121.0,0.818664806268112,0,0,0,0,338,628,318,128,121,31,10,0,-0.0012224253963456168,0.008540608772210934,0.3305809465374846,-0.4898521246731506,-0.8032154229288339,-0.3389540976628763
368,18-0.35-45,149.75313018431368,127.66362050325849,0.7912427455648093,0,0,0,0,354,710,243,144,124,61,9,0,0.005167584025063219,0.006226314151671737,0.33095347255319196,-0.7083762382537785,-0.5885000494050855,-0.3897060391213331
369,18-0.35-60,151.99013125857877,124.33824833895642,0.7913457650132493,0,0,0,0,359,702,245,148,96,60,8,0,0.010951586695639682,0.004791897664042027,0.3302295526514207,-0.8031631999308523,-0.46618479837249316,-0.3709455594062715
370,18-0.35-75,150.74813431681335,125.67418191498204,0.8015244660493211,0,0,0,0,282,710,319,126,100,37,1,0,0.013047199843575885,0.0011056405992063499,0.32926950500952423,-0.8871555116025309,-0.3357431470490467,-0.3165938051239374
371,18-0.35-90,152.97712247261026,119.36498649101419,0.8153290555767497,0,0,0,0,283,693,305,111,101,39,3,0,0.014303798213132253,-0.0024669180265732968,0.32827014093159657,0.9345695387990627,0.12209581109066751,0.33417419119827213
372,18-0.45-0,124.88794977899188,93.1074647920348,0.8014275619066065,0,0,0,0,288,295,146,88,57,47,11,0,-0.01853602381115882,0.011402003058347626,0.43125797841201796,0.15945283920661843,0.8902545471833605,0.4266399340055946
373,18-0.45-15,121.01652779682617,92.39588735436226,0.8223456602215021,0,0,0,0,245,358,129,85,50,44,15,0,-0.00799135175248164,0.01244247230468682,0.43174545260259245,-0.36149486927002045,-0.8157161504178372,-0.45158456731708074
374,18-0.45-30,118.0,93.0,0.8344268270457444,0,0,0,0,357,267,111,91,64,79,2,0,-0.0011514818417806359,0.011135275773326478,0.4329292893923792,-0.49219448559889734,-0.7800129983346985,-0.38642503901138503
375,18-0.45-45,120.07081243999309,93.14504817756014,0.8154505264288018,0,0,0,0,288,306,114,82,55,51,13,0,0.008382336191875686,0.010818336637425744,0.43094598519251964,-0.6970099633620785,-0.5417635064440808,-0.46975463175939886
376,18-0.45-60,118.59595271340417,91.7877987534291,0.8074842349214182,0,0,0,0,288,301,119,100,62,46,5,0,0.015526607713270356,0.009339020352671012,0.43114571510314925,-0.7796004582551865,-0.432947239544792,-0.4525260360010762
377,18-0.45-75,117.37972567696688,91.21951545584969,0.8412000920361594,0,0,0,0,279,347,136,108,76,38,12,0,0.018664361774549193,0.005322794450973901,0.4309597328012052,-0.877924352706365,-0.30767953897848727,-0.36685437467624066
378,18-0.45-90,118.70130580579136,90.91754506144565,0.8244045756209898,0,0,0,0,193,348,197,80,46,31,1,0,0.021958960214508945,1.4093023727675939e-05,0.42944254244419794,0.933750214001293,0.10430458542037137,0.34239026170851333
379,19-0.25-0,234.2007685726074,175.32826355154492,0.7728067098963074,0,0,0,3,721,1250,859,464,209,33,1,0,-0.02069301492274015,0.007011375301432211,0.22753243609039536,0.03780909603964086,0.9418845334227133,0.3338023336583237
380,19-0.25-15,235.9194777885031,176.08236708995025,0.7781660914642664,0,0,0,0,737,1460,562,457,164,87,45,0,-0.01160929367030124,0.007799158620464139,0.22796735256548917,-0.3215325439389748,-0.8629597095318199,-0.38976577955598957
381,19-0.25-30,234.58047659598614,177.73013250431114,0.7851862451690478,0,0,0,0,670,1578,514,460,160,94,5,0,-0.0060856269520123355,0.007924744837644365,0.22827172041941957,-0.5053097793265935,-0.7734083325572607,-0.3827552456177537
382,19-0.25-45,233.00214591286493,177.1016657177453,0.7776795588443425,0,0,0,2,652,1512,628,422,205,82,1,0,0.00032681665662386353,0.0067167538409332135,0.2279402246147258,-0.6706624420645785,-0.6422928401319062,-0.37104150215207116
383,19-0.25-60,232.99785406737118,177.89041570584965,0.7720018888310177,0,0,0,8,575,1411,718,542,144,15,0,0,0.004217913301615295,0.00533769445218576,0.2274634299736301,-0.7970541004270256,-0.511872508224267,-0.32045482726378555
384,19-0.25-75,232.17450333746814,177.1016657177453,0.7749797964219397,0,0,0,0,540,1454,708,488,164,7,0,0,0.006491131280525751,0.0032392572331300215,0.22675619724784227,-0.8939482105989404,-0.3136829684019191,-0.32009309911573075
385,19-0.25-90,237.53947040439405,176.64653973401235,0.7773734864733164,0,0,0,21,494,1450,847,441,165,5,0,0,0.008382336027453967,8.644954998831846e-05,0.2259369346362841,0.9488946983164137,0.09049337710959622,0.302340536822806
386,19-0.35-0,159.67780058605516,123.4382436686459,0.7921727504970534,0,0,0,0,309,749,282,194,115,34,3,0,-0.022790201048102008,0.011508525629750896,0.330849440409252,-0.13591502250377627,-0.9118632124284443,-0.38734040387942464
387,19-0.35-15,162.63455967290594,122.18837915284743,0.8101830145588743,0,0,0,0,431,617,329,176,103,66,2,0,-0.012389342902785962,0.011534851613114837,0.33184230347447774,-0.35272851468953575,-0.8447070154828294,-0.4025576392505859
388,19-0.35-30,160.0781059358212,123.06502346320826,0.8086287904960311,0,0,0,0,409,651,286,177,92,71,4,0,-0.004843400656157377,0.012047398593189353,0.3316600556153841,-0.5371897490713223,-0.741708861043512,-0.40161566072829635
389,19-0.35-45,157.4420528321452,122.10241602851272,0.7763190426057796,0,0,0,0,395,574,338,209,90,46,0,0,0.003671612441487892,0.011778878862863204,0.33140292731234855,-0.6893847404101006,-0.6074420802105219,-0.39466796028967416
390,19-0.35-60,157.95252451290546,120.22063050907694,0.8092515099798816,0,0,0,0,301,708,320,182,94,34,0,0,0.009764207833462483,0.009888799012831004,0.33092887646735786,-0.8101640201064753,-0.46525196987697504,-0.3566158508121997
391,19-0.35-75,156.0,121.0,0.7866073320618775,0,0,0,0,176,864,273,211,77,16,0,0,0.013266725584842941,0.007320788369591836,0.32973247582560267,-0.9012172437294947,-0.27597493255185973,-0.33413368014554995
392,19-0.35-90,158.51813776347487,120.44085685513866,0.7692726577946618,0,0,0,0,205,814,319,205,81,3,0,0,0.01519787311167425,0.002590670048709275,0.32876842559311664,0.9544883352088274,0.08035849444908395,0.2872186106786217
393,19-0.45-0,123.03251602726817,92.69843580125827,0.8054417356308582,0,0,0,2,311,264,164,104,71,49,0,0,-0.024404753893264255,0.014081126066269427,0.4328643782176172,-0.16417769009905508,-0.8778794523498609,-0.44985925934190474
394,19-0.45-15,120.60265337047937,94.2019108086455,0.8279200485932211,0,0,0,0,331,260,146,120,71,46,1,0,-0.012616719194617428,0.016047151108000007,0.4330801433435911,-0.42598894885508104,-0.774967015752498,-0.46686137123241495
395,19-0.45-30,121.59358535712317,91.44397191723465,0.8200377433330654,0,0,0,0,184,397,156,96,56,27,0,0,-0.004509743681996736,0.01708285899668123,0.43213491992358183,-0.4719280139727263,-0.7914286905041197,-0.3884901253245602
396,19-0.45-45,118.06777714516353,93.47192091746055,0.7991104092911081,0,0,0,0,212,384,126,104,62,34,2,0,0.004836381864380951,0.01551948625925324,0.431904345389611,-0.6801926681657754,-0.5932656129942302,-0.43055063187981
397,19-0.45-60,118.66338946785567,94.14881836751856,0.7876822322775362,0,0,0,0,329,273,133,106,69,56,3,0,0.013157779911576883,0.01410145050240455,0.4320527851186791,-0.7694764760196293,-0.45740045182787753,-0.44574743916265663
398,19-0.45-75,118.0,92.0,0.8160464259395726,0,0,0,0,229,333,176,111,64,23,0,0,0.018536274946196588,0.010268029221891012,0.4312023310576923,0.883325907138007,0.2189425560353143,0.4144870310824456
399,19-0.45-90,124.03628501370073,93.15041599477696,0.8058658972621958,0,0,0,0,156,395,182,100,47,23,0,0,0.022409804703654466,0.004826591609080842,0.42943626517165084,0.921784582702928,0.04540534675724688,0.3850344628433186
400,20-0.25-0,195.6041921841145,178.48809484108457,0.7700279237799993,0,0,0,0,616,1364,771,345,179,54,0,0,-0.01580518300768998,0.0088770853856954,0.22974411714629026,0.02002955024256826,0.9712721576257392,0.2371269974889443
401,20-0.25-15,196.02295783912658,176.91806012954132,0.7659457582380421,0,0,0,4,481,1545,646,374,201,23,0,0,-0.007179277907548584,0.008207674754410508,0.23033901472816123,-0.20386323011810403,-0.9387790404521605,-0.27772953860461735
402,20-0.25-30,194.81273059017474,176.459627110566,0.7594705068316211,0,0,0,30,406,1504,758,377,143,36,0,0,-0.0006016717053850628,0.007144147185224345,0.23073994675476295,-0.4261001916984363,-0.8634473077815465,-0.26999513573276646
403,20-0.25-45,193.7937047481161,177.15812146215595,0.7662501862862371,0,0,0,1,491,1451,775,389,137,22,0,0,0.005641033860235759,0.005185743053533384,0.23085531252296268,-0.6409449194222906,-0.7309391106189653,-0.23434510200622743
404,20-0.25-60,189.0952141118331,177.05366418123066,0.7712962839105311,0,0,0,16,231,1667,726,366,139,1,0,0,0.00840697804689002,0.00297175828175779,0.2306371929434207,-0.7678627754679954,-0.6053048599804522,-0.20974456973812644
405,20-0.25-75,193.12690128513947,176.50212463310464,0.7545917001625405,0,0,0,0,255,1688,783,322,96,22,0,0,0.010649383905870821,-0.00036853065765951435,0.22981349317119418,-0.8810101583738168,-0.4218017290579744,-0.21425312647857744
406,20-0.25-90,204.59960899278374,174.07182425654074,0.7352514394552189,0,0,0,0,125,1819,742,301,152,3,0,0,0.011129065364125725,-0.004157171532733934,0.22909240967854788,0.9536754366961416,0.21309237633115297,0.21235536393499896
407,20-0.35-0,136.93794214898952,123.79418403139947,0.8128776424738734,0,0,0,0,303,732,256,149,111,43,0,0,-0.016926685059724,0.012843887837308656,0.33156816809912165,0.05875037470978686,0.9446762197689809,0.3226999121079022
408,20-0.35-15,145.13442045221387,122.78436382536663,0.7663758696798729,0,0,0,0,201,799,325,142,75,32,2,0,-0.0070186428751078545,0.012685765483134492,0.3309069065038066,-0.34242928879295814,-0.8769940223124321,-0.33708109855791446
409,20-0.35-30,146.03081866510234,123.03657992645927,0.8010738500468023,0,0,0,0,255,726,312,144,110,25,0,0,0.0006747848337372781,0.011251625946354963,0.331867216679389,-0.4766946065297463,-0.8159087111850716,-0.3271929508986493
410,20-0.35-45,144.5856147754679,123.2233744059949,0.7575074110407071,0,0,0,0,158,792,378,155,62,33,0,0,0.008022711471487325,0.009366387943650193,0.3321853610139413,-0.6838154615818267,-0.6794316719002217,-0.26602446827407233
411,20-0.35-60,133.86933928274988,123.90722335683259,0.8093503325442497,0,0,0,0,57,891,358,123,81,8,0,0,0.014322486258395915,0.007173441837872195,0.33070009490777275,-0.7964298050145894,-0.5451451539619662,-0.2617562354485703
412,20-0.35-75,135.5949851580065,123.94353553130554,0.7813819338434976,0,0,0,0,142,801,347,141,87,14,0,0,0.016955882010094663,0.0030811008814099223,0.33008361622715415,-0.8841249163721903,-0.36391327175322485,-0.29307040603194884
413,20-0.35-90,134.8517704741024,124.66354719804824,0.7939397158860357,0,0,0,0,174,754,402,140,74,9,0,0,0.018578782901738592,-0.0029599052916806238,0.3287028097617514,0.9487484549819346,0.1566190320816503,0.2744938031344228
414,20-0.45-0,104.12012293500234,95.13148795220224,0.843201797822219,0,0,0,0,151,413,181,87,47,24,0,0,-0.01855608038870433,0.015776580650996685,0.43303277893687714,0.051100669127384805,0.934123060731039,0.35327443868076447
415,20-0.45-15,104.6900186264192,94.64142856064674,0.8367974555453522,0,0,0,0,174,389,177,92,49,29,0,0,-0.006849346905937367,0.01596095472090112,0.4339305642527486,-0.3022296938382879,-0.9025201872204771,-0.3067809052433504
416,20-0.45-30,104.17773274553444,94.33981132056604,0.8232510557779523,0,0,0,0,121,387,206,87,33,16,0,0,0.0016415812369670597,0.016274464967823532,0.4334141378117653,-0.41866454867778097,-0.8404039331105962,-0.3441529091736269
417,20-0.45-45,103.46980235798269,94.86832980505137,0.8481045007321634,0,0,0,0,147,408,155,84,62,14,0,0,0.010683067263073564,0.014255528098563222,0.4333776942413806,-0.6032992501919803,-0.7090541096492102,-0.3650647672774794
418,20-0.45-60,102.7277956543408,94.92101980067429,0.8401166251166899,0,0,0,0,125,420,176,102,55,9,0,0,0.018317116912626833,0.011543151933968423,0.43323288739571714,-0.8022031848204999,-0.4758389826596827,-0.36062073268912986
419,20-0.45-75,103.31505214633539,94.37160589923221,0.8136404093929015,0,0,0,0,200,395,164,109,56,23,0,0,0.022850686530095043,0.006395547970601903,0.43349988605068757,-0.874323668522189,-0.3712750860556872,-0.3125906798614497
420,20-0.45-90,103.16006979447037,95.12623192369179,0.8261297303437494,0,0,0,0,53,510,198,60,44,17,0,0,0.025826787659070274,0.0004278575766213127,0.4317971240362818,0.9371656457891611,0.12560697750769584,0.32548953831723343
